Data Supplied By: National Livestock Reporting Service
Data source: National Livestock Reporting Service

Please see terms of use here: https://www.mla.com.au/globalassets/mla-corporate/prices--markets/documents/minlrs-information-brochures-etc/mla-market-reports-data-and-information-terms-of-use.pdf

Weekly,State,Saleyard,Category,Weight Range,Sale Prefix,Muscle Score,Fat Score,Head,Price c/kg Lwt
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,7,266
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,17,268
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,4,262
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,4,244.75
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,17,304
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,1,130
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,6,279.3333333333333
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,16,276.25
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,2,240
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,16,296.75
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,69,285.8985507246377
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,1,280
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,6,266
2019-01-13 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,3,277
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Restocker,D,1,2,151
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Restocker,D,2,2,157
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,28,229.17857142857142
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,39,213.15384615384616
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,D,2,1,190
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,C,2,27,251.85185185185185
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,13,207.69230769230768
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,34,233.2941176470588
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,8,199.5
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,25,248
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,8,175.875
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,76,251.97368421052633
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,10,221.8
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,6,255
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,4,235
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,17,260.88235294117646
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Processor,C,2,1,200
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,16,270.5
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,9,231.66666666666666
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,8,271
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,2,4,272
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,18,273.55555555555554
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,95,279.2842105263158
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,1,250
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,5,125
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,2,255
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,20,255
2019-01-20 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,13,261
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,8,253
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,1,27,161.03703703703704
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,6,238
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,D,2,2,196
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,1,9,115.55555555555556
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,1,242
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,24,249.04166666666666
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,1,21,180
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,17,205.35294117647058
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,2,240
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,D,2,2,140
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,18,242.05555555555554
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,11,229.63636363636363
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,21,213.8095238095238
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,2,3,257
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,1,250
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,37,255.51351351351352
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,11,257
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,0-200,Restocker,D,2,1,220
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,2,255
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,2,245
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,9,267.55555555555554
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,18,284.1111111111111
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,2,2,263
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,D,2,2,210
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,8,268
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,5,174
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,70,291.8
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,13,254
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,9,249
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,12,284.1666666666667
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,1,259
2019-01-27 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,5,240
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,12,206.5
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,D,1,6,96
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,C,2,66,260
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,1,3,150
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,4,150
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,7,220.85714285714286
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,8,205.5
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,7,248
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,1,16,190
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,19,207.26315789473685
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,3,5,230
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,62,243.7258064516129
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,5,240
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,25,217
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,3,230
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,19,247.10526315789474
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,13,252.07692307692307
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,4,246
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,1,210
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,1,246
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,1,232
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,16,240
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,9,247.11111111111111
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,6,212
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,21,251.52380952380952
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,4,220
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,2,1,255
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,12,292
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Dairy,D,1,3,136
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,89,276.2584269662921
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,8,283
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,8,235
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,13,276.6923076923077
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,72,276.2638888888889
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,20,275.5
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,D,2,1,180
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,10,264.2
2019-02-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,2,280
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,10,229
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,1,1,160
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,32,220.9375
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,1,42,192.78571428571428
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,27,206.59259259259258
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,24,246.79166666666666
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,3,21,265
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,11,231.63636363636363
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,2,1,230
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,3,250
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,D,1,2,180
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,3,173.33333333333334
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,48,242.95833333333334
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,9,227
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,2,10,242
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,31,259.0967741935484
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,3,4,239
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,6,215
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,1,235
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,18,258
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,28,315
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,1,210
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Processor,D,2,1,175
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,3,273.3333333333333
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,12,237.41666666666666
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,12,221.66666666666666
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,22,251.63636363636363
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,3,4,250
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,22,265.8181818181818
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,2,200
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,79,277.65822784810126
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,3,4,266
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,5,235
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,12,270
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,1,239
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,15,268.4
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,14,256.07142857142856
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,18,254.38888888888889
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,6,254
2019-02-10 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,40,272.55
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,1,215
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,28,190.96428571428572
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,C,3,1,230
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,6,209.66666666666666
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,13,187.92307692307693
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,10,238
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,11,201.72727272727272
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,55,238
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,3,252
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,3,170
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,16,246.5
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,D,3,5,238
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,19,237.73684210526315
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,12,234.66666666666666
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,2,2,223
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,2,190
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,C,2,10,241
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,7,235
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,C,2,3,240
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,10,217
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,14,265.14285714285717
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,11,216.9090909090909
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,46,219.97826086956522
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,D,2,12,245
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,10,263.4
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,12,221.66666666666666
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,32,260.15625
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,2,1,255
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,5,270
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,52,280.2307692307692
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,17,269.1764705882353
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,3,254.33333333333334
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,3,2,212
2019-02-17 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,D,2,2,210
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Processor,D,1,9,60
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,C,2,3,215
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,2,160
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,D,1,1,80
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,1,1,140
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,4,227.75
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,25,188
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,B,3,2,280
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,1,250
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,D,3,2,220
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,7,227.14285714285714
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,23,240.30434782608697
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,11,226.72727272727272
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,3,14,230.14285714285714
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,9,238.22222222222223
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,C,2,15,239.6
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,1,223
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,1,226
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,1,238
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,12,245
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Restocker,D,2,17,233.2941176470588
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Feeder,D,2,3,225
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Processor,D,2,1,215
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,C,2,15,244
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,1,2,130
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Dairy,D,1,1,123
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,24,255.29166666666666
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Processor,C,3,2,260
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,C,2,4,217.5
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Restocker,D,2,3,210
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,88,259.89772727272725
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,D,2,5,236
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,3,269
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,25,241.2
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,64,248.75
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,47,266.93617021276594
2019-02-24 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,2,5,255
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,13,180.76923076923077
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,D,2,1,90
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,4,160.5
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,8,224.75
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,3,1,233
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,13,213.46153846153845
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,7,248
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,4,221
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,1,1,146
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,90,235.73333333333332
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,3,3,243
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,D,2,11,226.9090909090909
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Processor,C,3,13,253.84615384615384
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Restocker,D,2,7,222
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,2,9,244
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,C,3,3,229.66666666666666
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Feeder,D,3,15,215
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,C,3,17,241.47058823529412
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Heifer,400+,Processor,D,3,15,246.13333333333333
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,0-200,Restocker,D,1,10,187
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,200-280,Restocker,D,2,5,133.2
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,280-330,Feeder,C,2,31,262.7096774193548
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,B,2,1,250
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Feeder,C,2,124,260.9193548387097
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,B,2,2,278.5
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Processor,C,3,3,280
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,C,2,21,263.14285714285717
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,330-400,Restocker,D,2,5,230
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,2,76,259.92105263157896
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Feeder,C,3,16,245
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Processor,C,3,6,263.5
2019-03-03 00:00:00,NSW,SELX Yass,Yearling Steer,400+,Restocker,C,2,8,246
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Restocker,C,2,1,121
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,0-200,Restocker,D,1,1,50
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Feeder,D,2,21,163.33333333333334
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Processor,D,2,1,130
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,200-280,Restocker,D,2,13,195.76923076923077
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,C,2,67,198.32835820895522
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Feeder,D,2,3,140
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,2,5,220
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,C,3,3,220
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Processor,D,2,2,90
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,C,2,33,218.1818181818182
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,280-330,Restocker,D,2,38,222
2019-03-10 00:00:00,NSW,SELX Yass,Yearling Heifer,330-400,Feeder,C,2,35,215.88571428571427
